Age,Months,State,Cumulative Incidence,"95% Confidence Interval, Lower","95% Confidence Interval, Upper",Survey Year
8,8,Georgia,0,0,0.162885204,2018
8,9,Georgia,0,0,0.162885204,2018
8,10,Georgia,0.042408821,0.002175288,0.240202793,2018
8,11,Georgia,0.084817642,0.023260365,0.309232492,2018
8,12,Georgia,0.084817642,0.023260365,0.309232492,2018
8,13,Georgia,0.084817642,0.023260365,0.309232492,2018
8,14,Georgia,0.127226463,0.043269401,0.374027283,2018
8,15,Georgia,0.127226463,0.043269401,0.374027283,2018
8,16,Georgia,0.169635284,0.065969764,0.436130746,2018
8,17,Georgia,0.212044105,0.09057586,0.496328476,2018
8,18,Georgia,0.296861747,0.143809721,0.612702268,2018
8,19,Georgia,0.42408821,0.230379838,0.780543631,2018
8,20,Georgia,0.551314673,0.322232662,0.943102286,2018
8,21,Georgia,0.636132316,0.38555767,1.049384932,2018
8,22,Georgia,0.763358779,0.482934599,1.206419482,2018
8,23,Georgia,0.848176421,0.549153874,1.309807861,2018
8,24,Georgia,1.399491094,0.996729307,1.964682173,2018
8,25,Georgia,1.484308736,1.067506914,2.063512218,2018
8,26,Georgia,1.696352841,1.246077673,2.308960592,2018
8,27,Georgia,1.781170483,1.318084705,2.406561213,2018
8,28,Georgia,1.865988126,1.3903879,2.503865671,2018
8,29,Georgia,2.03562341,1.535806754,2.697662124,2018
8,30,Georgia,2.205258694,1.682201056,2.890483128,2018
8,31,Georgia,2.45971162,1.903389514,3.178117628,2018
8,32,Georgia,2.629346904,2.051787823,3.368934626,2018
8,33,Georgia,2.714164546,2.126241735,3.464088366,2018
8,34,Georgia,3.011026293,2.388040862,3.795916026,2018
8,35,Georgia,3.477523325,2.802748611,4.314050369,2018
8,36,Georgia,4.071246819,3.335343131,4.968709419,2018
8,37,Georgia,4.240882103,3.488346284,5.154921573,2018
8,38,Georgia,4.368108567,3.603316248,5.294363088,2018
8,39,Georgia,4.580152672,3.795323924,5.526374545,2018
8,40,Georgia,4.707379135,3.910751401,5.665358547,2018
8,41,Georgia,4.834605598,4.026337893,5.804183536,2018
8,42,Georgia,5.089058524,4.257963681,6.081380707,2018
8,43,Georgia,5.428329092,4.567673152,6.450101848,2018
8,44,Georgia,5.682782019,4.800561283,6.726036675,2018
8,45,Georgia,6.191687871,5.267751763,7.276492114,2018
8,46,Georgia,6.276505513,5.345787539,7.368063991,2018
8,47,Georgia,6.57336726,5.619270321,7.688207995,2018
8,48,Georgia,7.039864292,6.05008328,8.190237128,2018
8,49,Georgia,7.209499576,6.207040958,8.372494756,2018
8,50,Georgia,7.37913486,6.364149012,8.554602008,2018
8,51,Georgia,7.506361323,6.482075664,8.691086835,2018
8,52,Georgia,7.591178965,6.560737819,8.782032334,2018
8,53,Georgia,7.80322307,6.757544327,9.009244958,2018
8,54,Georgia,7.888040712,6.836325917,9.100071021,2018
8,55,Georgia,7.972858355,6.91514041,9.190864182,2018
8,56,Georgia,8.057675997,6.993987288,9.281624956,2018
8,57,Georgia,8.354537744,7.270199246,9.599039784,2018
8,58,Georgia,8.60899067,7.507247824,9.870814165,2018
8,59,Georgia,8.736217133,7.625870403,10.00660307,2018
8,60,Georgia,9.075487701,7.942504802,10.36839928,2018
8,61,Georgia,9.160305344,8.021731187,10.45878055,2018
8,62,Georgia,9.372349449,8.21991174,10.68461913,2018
8,63,Georgia,9.669211196,8.497631048,11.0005266,2018
8,64,Georgia,10.09329941,8.894887077,11.45130884,2018
8,65,Georgia,10.30534351,9.093731573,11.67648348,2018
8,66,Georgia,10.4749788,9.252907075,11.85652328,2018
8,67,Georgia,10.72943172,9.491831894,12.12642142,2018
8,68,Georgia,11.02629347,9.770814517,12.44106558,2018
8,69,Georgia,11.40797286,10.12986604,12.8452485,2018
8,70,Georgia,11.87446989,10.56922934,13.33872729,2018
8,71,Georgia,12.2985581,10.96912321,13.78687169,2018
8,72,Georgia,12.59541985,11.24930405,14.10031763,2018
8,73,Georgia,12.72264631,11.36944374,14.23458942,2018
8,74,Georgia,12.89228159,11.52968669,14.41356177,2018
8,75,Georgia,13.1043257,11.73007976,14.63718784,2018
8,76,Georgia,13.3163698,11.93056993,14.8607168,2018
8,77,Georgia,13.35877863,11.97067942,14.90541115,2018
8,78,Georgia,13.52841391,12.13115493,15.08415094,2018
8,79,Georgia,13.57082273,12.17128311,15.12882658,2018
8,80,Georgia,13.74045802,12.33183257,15.30749243,2018
8,81,Georgia,13.9100933,12.49243997,15.48610033,2018
8,82,Georgia,14.16454623,12.73345746,15.7539058,2018
8,83,Georgia,14.50381679,13.05500749,16.11078639,2018
8,84,Georgia,14.75826972,13.29631088,16.37830596,2018
8,85,Georgia,14.927905,13.45724518,16.55658696,2018
8,86,Georgia,15.35199321,13.85980345,17.00206696,2018
8,87,Georgia,15.64885496,14.141778,17.31371919,2018
8,88,Georgia,15.90330789,14.38358725,17.5807329,2018
8,89,Georgia,16.03053435,14.50453145,17.71420018,2018
8,90,Georgia,16.15776081,14.62550162,17.84764149,2018
8,91,Georgia,16.20016964,14.66583073,17.89211621,2018
8,92,Georgia,16.3273961,14.78683507,18.02552335,2018
8,93,Georgia,16.49703138,14.94821345,18.20336027,2018
8,94,Georgia,16.83630195,15.27110236,18.55890198,2018
8,95,Georgia,17.00593723,15.43261157,18.73660807,2018
8,96,Georgia,17.1331637,15.55377129,18.86985983,2018
8,97,Georgia,17.17557252,15.59416312,18.91427183,2018
8,98,Georgia,17.30279898,15.71535418,19.04749225,2018
8,99,Georgia,17.51484309,15.91739075,19.26947481,2018
8,100,Georgia,17.68447837,16.07906567,19.4470152,2018
8,101,Georgia,17.81170483,16.20034811,19.58014424,2018
8,102,Georgia,17.81170483,16.20034811,19.58014424,2018
8,103,Georgia,18.06615776,16.44297949,19.84633581,2018
8,104,Georgia,18.10856658,16.48342658,19.89069255,2018
8,105,Georgia,18.10856658,16.48342658,19.89069255,2018
8,106,Georgia,18.1509754,16.52387607,19.93504688,2018
8,107,Georgia,18.1509754,16.52387607,19.93504688,2018
8,108,Georgia,18.1509754,16.52387607,19.93504688,2018
8,1,Maryland,0,0,0.18584849,2018
8,2,Maryland,0,0,0.18584849,2018
8,3,Maryland,0,0,0.18584849,2018
8,4,Maryland,0,0,0.18584849,2018
8,5,Maryland,0,0,0.18584849,2018
8,6,Maryland,0,0,0.18584849,2018
8,7,Maryland,0,0,0.18584849,2018
8,8,Maryland,0,0,0.18584849,2018
8,9,Maryland,0,0,0.18584849,2018
8,10,Maryland,0,0,0.18584849,2018
8,11,Maryland,0,0,0.18584849,2018
8,12,Maryland,0,0,0.18584849,2018
8,13,Maryland,0,0,0.18584849,2018
8,14,Maryland,0.048388658,0.002482014,0.274065982,2018
8,15,Maryland,0.048388658,0.002482014,0.274065982,2018
8,16,Maryland,0.048388658,0.002482014,0.274065982,2018
8,17,Maryland,0.145165973,0.049370731,0.426755747,2018
8,18,Maryland,0.193554631,0.075272109,0.497613699,2018
8,19,Maryland,0.193554631,0.075272109,0.497613699,2018
8,20,Maryland,0.193554631,0.075272109,0.497613699,2018
8,21,Maryland,0.290331946,0.133068313,0.633336154,2018
8,22,Maryland,0.387109262,0.196170493,0.763752633,2018
8,23,Maryland,0.483886577,0.262866971,0.890574814,2018
8,24,Maryland,1.2581051,0.858744431,1.842846625,2018
8,25,Maryland,1.403271073,0.977266654,2.01460239,2018
8,26,Maryland,1.500048389,1.057019769,2.128367935,2018
8,27,Maryland,1.645214362,1.177622398,2.298043295,2018
8,28,Maryland,1.838768993,1.340017762,2.522685248,2018
8,29,Maryland,2.129100939,1.586484421,2.856774566,2018
8,30,Maryland,2.564598858,1.961380586,3.352712366,2018
8,31,Maryland,2.661376173,2.045399405,3.462212207,2018
8,32,Maryland,2.95170812,2.298775441,3.789392148,2018
8,33,Maryland,3.14526275,2.468687364,4.006517542,2018
8,34,Maryland,3.290428724,2.596592173,4.168890721,2018
8,35,Maryland,3.483983354,2.767710671,4.384809541,2018
8,36,Maryland,4.016258589,3.241306354,4.975566482,2018
8,37,Maryland,4.113035904,3.327841237,5.082550258,2018
8,38,Maryland,4.451756508,3.631630352,5.45607645,2018
8,39,Maryland,4.742088454,3.893066764,5.775196015,2018
8,40,Maryland,4.887254428,4.024117646,5.934423121,2018
8,41,Maryland,4.984031743,4.11160148,6.040457946,2018
8,42,Maryland,5.177586374,4.28683707,6.252259674,2018
8,43,Maryland,5.419529662,4.506358873,6.516534519,2018
8,44,Maryland,5.516306978,4.594308864,6.622103186,2018
8,45,Maryland,5.661472951,4.726378706,6.780311333,2018
8,46,Maryland,5.806638924,4.858616555,6.938351472,2018
8,47,Maryland,6.09697087,5.123571932,7.253952072,2018
8,48,Maryland,6.629246105,5.61085932,7.831017308,2018
8,49,Maryland,6.677634762,5.655250201,7.883385757,2018
8,50,Maryland,6.871189393,5.832958379,8.092714897,2018
8,51,Maryland,6.967966709,5.921897153,8.197294781,2018
8,52,Maryland,7.161521339,6.099938329,8.406290924,2018
8,53,Maryland,7.35507597,6.278190462,8.615076109,2018
8,54,Maryland,7.500241943,6.412013071,8.771531488,2018
8,55,Maryland,7.742185232,6.635295461,9.032045746,2018
8,56,Maryland,7.887351205,6.769406747,9.188212448,2018
8,57,Maryland,7.98412852,6.858871585,9.292266269,2018
8,58,Maryland,8.032517178,6.90362089,9.344276293,2018
8,59,Maryland,8.129294493,6.993152773,9.44826307,2018
8,60,Maryland,8.41962644,7.26200769,9.759964129,2018
8,61,Maryland,8.468015097,7.306853683,9.811877466,2018
8,62,Maryland,8.516403755,7.351709963,9.863780515,2018
8,63,Maryland,8.758347043,7.576142703,10.12314442,2018
8,64,Maryland,8.855124359,7.665984882,10.2268209,2018
8,65,Maryland,8.903513017,7.710920456,10.27864466,2018
8,66,Maryland,8.903513017,7.710920456,10.27864466,2018
8,67,Maryland,9.04867899,7.845784187,10.43405892,2018
8,68,Maryland,9.097067647,7.890757517,10.48584492,2018
8,69,Maryland,9.145456305,7.9357401,10.53762166,2018
8,70,Maryland,9.387399594,8.160789319,10.79636909,2018
8,71,Maryland,9.435788251,8.205825937,10.8480918,2018
8,72,Maryland,9.629342882,8.386059417,11.05489564,2018
8,73,Maryland,9.774508855,8.521324083,11.20990896,2018
8,74,Maryland,9.774508855,8.521324083,11.20990896,2018
8,75,Maryland,9.822897513,8.56642903,11.26156334,2018
8,76,Maryland,9.871286171,8.611542237,11.31320947,2018
8,77,Maryland,10.01645214,8.746930828,11.46809886,2018
8,78,Maryland,10.16161812,8.882391657,11.62291602,2018
8,79,Maryland,10.30678409,9.017923202,11.77766247,2018
8,80,Maryland,10.45195006,9.153523997,11.93233966,2018
8,81,Maryland,10.50033872,9.198739405,11.98388358,2018
8,82,Maryland,10.69389335,9.379675386,12.18998492,2018
8,83,Maryland,10.9842253,9.651297002,12.49891928,2018
8,84,Maryland,11.12939127,9.787202986,12.65329128,2018
8,85,Maryland,11.37133456,10.01384976,12.91044115,2018
8,86,Maryland,11.75844382,10.37682854,13.32153701,2018
8,87,Maryland,12.09716442,10.69476824,13.68091262,2018
8,88,Maryland,12.43588503,11.01300561,14.03999056,2018
8,89,Maryland,13.40365818,11.92379248,15.06439027,2018
8,90,Maryland,14.27465402,12.74529506,15.98455562,2018
8,91,Maryland,14.7585406,13.20236095,16.49508303,2018
8,92,Maryland,15.67792509,14.07201713,17.46385411,2018
8,93,Maryland,16.25858899,14.6220533,18.07492989,2018
8,94,Maryland,17.2747508,15.5859611,19.14296802,2018
8,95,Maryland,17.66186006,15.95358868,19.54941507,2018
8,96,Maryland,18.19413529,16.4594387,20.10791768,2018
8,97,Maryland,18.77479919,17.01173413,20.7167342,2018
8,98,Maryland,19.11351979,17.33411929,21.07166434,2018
8,99,Maryland,19.54901771,17.748837,21.5277806,2018
8,100,Maryland,19.69418368,17.88713057,21.67976502,2018
8,101,Maryland,19.83934966,18.02545082,21.83172276,2018
8,102,Maryland,19.83934966,18.02545082,21.83172276,2018
8,103,Maryland,19.93612697,18.117679,21.93301323,2018
8,104,Maryland,19.98451563,18.16379747,21.9836541,2018
8,105,Maryland,19.98451563,18.16379747,21.9836541,2018
8,106,Maryland,19.98451563,18.16379747,21.9836541,2018
8,107,Maryland,19.98451563,18.16379747,21.9836541,2018
8,108,Maryland,19.98451563,18.16379747,21.9836541,2018
8,1,Minnesota,0,0,0.380914151,2018
8,2,Minnesota,0,0,0.380914151,2018
8,3,Minnesota,0,0,0.380914151,2018
8,4,Minnesota,0,0,0.380914151,2018
8,5,Minnesota,0,0,0.380914151,2018
8,6,Minnesota,0,0,0.380914151,2018
8,7,Minnesota,0,0,0.380914151,2018
8,8,Minnesota,0,0,0.380914151,2018
8,9,Minnesota,0,0,0.380914151,2018
8,10,Minnesota,0,0,0.380914151,2018
8,11,Minnesota,0,0,0.380914151,2018
8,12,Minnesota,0.099196508,0.005088116,0.561720763,2018
8,13,Minnesota,0.099196508,0.005088116,0.561720763,2018
8,14,Minnesota,0.099196508,0.005088116,0.561720763,2018
8,15,Minnesota,0.099196508,0.005088116,0.561720763,2018
8,16,Minnesota,0.198393017,0.054408207,0.723140835,2018
8,17,Minnesota,0.198393017,0.054408207,0.723140835,2018
8,18,Minnesota,0.396786033,0.154312817,1.019871117,2018
8,19,Minnesota,0.495982541,0.211872115,1.160629265,2018
8,20,Minnesota,0.495982541,0.211872115,1.160629265,2018
8,21,Minnesota,0.793572066,0.402175664,1.565278053,2018
8,22,Minnesota,0.892768575,0.469771353,1.695999811,2018
8,23,Minnesota,1.289554608,0.753804836,2.205236111,2018
8,24,Minnesota,1.884733657,1.20696513,2.941980492,2018
8,25,Minnesota,2.281519691,1.520831972,3.421383434,2018
8,26,Minnesota,2.579109215,1.76072174,3.776446003,2018
8,27,Minnesota,2.777502232,1.922428556,4.011374078,2018
8,28,Minnesota,2.975895248,2.085389774,4.245047753,2018
8,29,Minnesota,3.273484773,2.331927319,4.593462545,2018
8,30,Minnesota,3.868663823,2.83141623,5.28387831,2018
8,31,Minnesota,4.06705684,2.999547187,5.512382244,2018
8,32,Minnesota,4.265449856,3.168398234,5.740166088,2018
8,33,Minnesota,5.158218431,3.935954611,6.757466724,2018
8,34,Minnesota,5.951790497,4.627022008,7.652938895,2018
8,35,Minnesota,6.249380022,4.88794909,7.986964149,2018
8,36,Minnesota,6.94375558,5.500040149,8.763095212,2018
8,37,Minnesota,7.142148596,5.675690479,8.984079774,2018
8,38,Minnesota,7.53893463,6.027924804,9.425115232,2018
8,39,Minnesota,7.935720663,6.38132496,9.864984859,2018
8,40,Minnesota,7.935720663,6.38132496,9.864984859,2018
8,41,Minnesota,8.134113679,6.558435331,10.08450938,2018
8,42,Minnesota,8.729292729,7.091293566,10.74155582,2018
8,43,Minnesota,9.126078762,7.447720523,11.17839865,2018
8,44,Minnesota,9.522864795,7.805027549,11.6143614,2018
8,45,Minnesota,9.82045432,8.073553015,11.94078828,2018
8,46,Minnesota,10.01884734,8.252818032,12.15815815,2018
8,47,Minnesota,10.51482988,8.701807454,12.70075596,2018
8,48,Minnesota,11.11000893,9.242062118,13.35040597,2018
8,49,Minnesota,11.30840194,9.422482308,13.56662067,2018
8,50,Minnesota,11.40759845,9.512752825,13.6746676,2018
8,51,Minnesota,11.90358099,9.964689476,14.21431818,2018
8,52,Minnesota,12.30036703,10.3269113,14.64536614,2018
8,53,Minnesota,12.89554608,10.87129949,15.29088262,2018
8,54,Minnesota,13.09393909,11.05303086,15.50578614,2018
8,55,Minnesota,13.49072513,11.41687879,15.935208,2018
8,56,Minnesota,13.68911814,11.59898979,16.14973189,2018
8,57,Minnesota,14.08590418,11.96357273,16.57841873,2018
8,58,Minnesota,14.58188672,12.41995282,17.11362587,2018
8,59,Minnesota,14.97867275,12.78555557,17.5412929,2018
8,60,Minnesota,15.27626228,13.06003723,17.86176358,2018
8,61,Minnesota,15.47465529,13.24315433,18.07528137,2018
8,62,Minnesota,15.67304831,13.42637264,18.28869796,2018
8,63,Minnesota,15.97063783,13.70138575,18.60863718,2018
8,64,Minnesota,16.56581688,14.25205842,19.24786919,2018
8,65,Minnesota,16.86340641,14.52770661,19.56717334,2018
8,66,Minnesota,17.26019244,14.89554891,19.99260082,2018
8,67,Minnesota,17.65697847,15.26373615,20.41768336,2018
8,68,Minnesota,17.954568,15.54009613,20.73627572,2018
8,69,Minnesota,18.35135403,15.90886019,21.16078144,2018
8,70,Minnesota,18.64894356,16.1856407,21.47895327,2018
8,71,Minnesota,19.04572959,16.55495015,21.9029136,2018
8,72,Minnesota,19.1449261,16.64732453,22.00885667,2018
8,73,Minnesota,19.44251562,16.92455823,22.32657531,2018
8,74,Minnesota,20.03769467,17.47951096,22.96152726,2018
8,75,Minnesota,20.53367721,17.94244928,23.49017616,2018
8,76,Minnesota,20.73207023,18.12774247,23.70151786,2018
8,77,Minnesota,20.93046325,18.3131016,23.91279362,2018
8,78,Minnesota,21.22805277,18.59126195,24.22958562,2018
8,79,Minnesota,21.5256423,18.86956562,24.54623428,2018
8,80,Minnesota,21.92242833,19.24085516,24.96821453,2018
8,81,Minnesota,22.22001786,19.51948221,25.28453982,2018
8,82,Minnesota,22.7160004,19.9841573,25.81145195,2018
8,83,Minnesota,23.01358992,20.26313621,26.12742538,2018
8,84,Minnesota,23.21198294,20.44919307,26.33800341,2018
8,85,Minnesota,23.41037595,20.63530584,26.54852553,2018
8,86,Minnesota,23.60876897,20.82147383,26.75899243,2018
8,87,Minnesota,23.60876897,20.82147383,26.75899243,2018
8,88,Minnesota,23.9063585,21.10082788,27.07459072,2018
8,89,Minnesota,24.005555,21.19397279,27.17976326,2018
8,90,Minnesota,24.10475151,21.28713101,27.28492249,2018
8,91,Minnesota,24.50153755,21.65989537,27.7054279,2018
8,92,Minnesota,24.50153755,21.65989537,27.7054279,2018
8,93,Minnesota,24.69993056,21.84635538,27.91560279,2018
8,94,Minnesota,24.99752009,22.12614096,28.23076955,2018
8,95,Minnesota,25.29510961,22.40603946,28.54582338,2018
8,96,Minnesota,25.59269914,22.68604897,28.86076622,2018
8,97,Minnesota,25.69189565,22.77940981,28.96572282,2018
8,98,Minnesota,25.89028866,22.96616759,29.17559993,2018
8,99,Minnesota,25.98948517,23.0595644,29.28052056,2018
8,100,Minnesota,26.18787819,23.24639353,29.49032633,2018
8,101,Minnesota,26.28707469,23.33982571,29.5952116,2018
8,102,Minnesota,26.28707469,23.33982571,29.5952116,2018
8,103,Minnesota,26.3862712,23.43326955,29.7000852,2018
8,104,Minnesota,26.3862712,23.43326955,29.7000852,2018
8,105,Minnesota,26.3862712,23.43326955,29.7000852,2018
8,106,Minnesota,26.48546771,23.52672499,29.8049472,2018
8,107,Minnesota,26.48546771,23.52672499,29.8049472,2018
8,108,Minnesota,26.48546771,23.52672499,29.8049472,2018
8,1,Missouri,0,0,0.156891309,2018
8,2,Missouri,0,0,0.156891309,2018
8,3,Missouri,0,0,0.156891309,2018
8,4,Missouri,0,0,0.156891309,2018
8,5,Missouri,0,0,0.156891309,2018
8,6,Missouri,0,0,0.156891309,2018
8,7,Missouri,0,0,0.156891309,2018
8,8,Missouri,0,0,0.156891309,2018
8,9,Missouri,0,0,0.156891309,2018
8,10,Missouri,0,0,0.156891309,2018
8,11,Missouri,0,0,0.156891309,2018
8,12,Missouri,0,0,0.156891309,2018
8,13,Missouri,0,0,0.156891309,2018
8,14,Missouri,0,0,0.156891309,2018
8,15,Missouri,0.081696009,0.022404278,0.297853414,2018
8,16,Missouri,0.122544014,0.041676879,0.360264005,2018
8,17,Missouri,0.163392018,0.063541742,0.420082334,2018
8,18,Missouri,0.44932805,0.250924135,0.804482283,2018
8,19,Missouri,0.531024059,0.310372229,0.908400573,2018
8,20,Missouri,0.571872064,0.340695931,0.959760062,2018
8,21,Missouri,0.694416078,0.433623264,1.111882305,2018
8,22,Missouri,0.816960091,0.528940497,1.261614647,2018
8,23,Missouri,0.939504105,0.626149245,1.409455474,2018
8,24,Missouri,1.143744128,0.791471287,1.652549391,2018
8,25,Missouri,1.266288142,0.892273453,1.7967968,2018
8,26,Missouri,1.470528165,1.062439296,2.035046916,2018
8,27,Missouri,1.674768188,1.234849665,2.271052506,2018
8,28,Missouri,1.96070422,1.47927112,2.598413393,2018
8,29,Missouri,2.369184265,1.833320657,3.061195774,2018
8,30,Missouri,2.532576284,1.976255262,3.244993935,2018
8,31,Missouri,2.736816307,2.155822647,3.473842509,2018
8,32,Missouri,3.104448348,2.481246153,3.883567729,2018
8,33,Missouri,3.39038438,2.736048856,4.200547368,2018
8,34,Missouri,3.676320412,2.992135582,4.516242985,2018
8,35,Missouri,3.880560435,3.175759294,4.741035232,2018
8,36,Missouri,4.493280503,3.729693259,5.412349143,2018
8,37,Missouri,4.697520526,3.915242724,5.635215637,2018
8,38,Missouri,4.942608554,4.138432835,5.902124676,2018
8,39,Missouri,5.106000572,4.287528272,6.079762006,2018
8,40,Missouri,5.26939259,4.436852044,6.257171001,2018
8,41,Missouri,5.351088599,4.511596272,6.345793157,2018
8,42,Missouri,5.637024631,4.773612701,6.65555907,2018
8,43,Missouri,6.086352682,5.186556981,7.141129899,2018
8,44,Missouri,6.290592705,5.374708205,7.361394634,2018
8,45,Missouri,6.494832727,5.563121364,7.581397434,2018
8,46,Missouri,6.658224746,5.714032313,7.757219252,2018
8,47,Missouri,6.821616764,5.865097354,7.932886978,2018
8,48,Missouri,7.107552796,6.129815782,8.239950892,2018
8,49,Missouri,7.270944814,6.281277472,8.41522197,2018
8,50,Missouri,7.638576856,6.622554134,8.809094033,2018
8,51,Missouri,7.761120869,6.736456759,8.940240984,2018
8,52,Missouri,7.924512888,6.888434087,9.114996422,2018
8,53,Missouri,8.12875291,7.078572759,9.333273709,2018
8,54,Missouri,8.332992933,7.268890598,9.551371829,2018
8,55,Missouri,8.414688942,7.34506644,9.638562371,2018
8,56,Missouri,8.578080961,7.497499432,9.812862146,2018
8,57,Missouri,8.904864997,7.802680138,10.16114697,2018
8,58,Missouri,9.068257016,7.955422152,10.33513773,2018
8,59,Missouri,9.190801029,8.0700428,10.46556665,2018
8,60,Missouri,9.395041052,8.261196193,10.68282922,2018
8,61,Missouri,9.517585066,8.375957934,10.81311705,2018
8,62,Missouri,9.599281075,8.45249419,10.89994718,2018
8,63,Missouri,9.680977084,8.529052855,10.9867549,2018
8,64,Missouri,9.721825089,8.567340503,11.03015044,2018
8,65,Missouri,9.885217107,8.72054574,11.20367797,2018
8,66,Missouri,10.00776112,8.83550611,11.33376718,2018
8,67,Missouri,10.13030513,8.950513888,11.46380898,2018
8,68,Missouri,10.21200114,9.027211658,11.55047759,2018
8,69,Missouri,10.41624117,9.219045029,11.76706018,2018
8,70,Missouri,10.7430252,9.526235149,12.11333559,2018
8,71,Missouri,10.82472121,9.603080654,12.19985647,2018
8,72,Missouri,11.11065724,9.872186318,12.50253315,2018
8,73,Missouri,11.23320126,9.987585512,12.63218353,2018
8,74,Missouri,11.31489727,10.06454055,12.71859487,2018
8,75,Missouri,11.51913729,10.25700462,12.93454676,2018
8,76,Missouri,11.80507332,10.52663342,13.23670031,2018
8,77,Missouri,11.88676933,10.60370767,13.32299244,2018
8,78,Missouri,12.13185736,10.83502782,13.58177144,2018
8,79,Missouri,12.29524938,10.98932079,13.75421124,2018
8,80,Missouri,12.4586414,11.14367593,13.92658887,2018
8,81,Missouri,12.5403374,11.22087643,14.01275474,2018
8,82,Missouri,12.74457743,11.41394344,14.2281037,2018
8,83,Missouri,12.82627344,11.49119616,14.31421736,2018
8,84,Missouri,12.98966545,11.64574527,14.48640101,2018
8,85,Missouri,13.07136146,11.7230414,14.57247127,2018
8,86,Missouri,13.31644949,11.95501445,14.83059738,2018
8,87,Missouri,13.64323353,12.26450471,15.17457264,2018
8,88,Missouri,13.76577754,12.38061897,15.30350796,2018
8,89,Missouri,13.84747355,12.45804494,15.38944838,2018
8,90,Missouri,14.09256158,12.69040065,15.64719181,2018
8,91,Missouri,14.21510559,12.80662159,15.77602045,2018
8,92,Missouri,14.41934561,13.00038571,15.99067229,2018
8,93,Missouri,14.50104162,13.07791295,16.07651143,2018
8,94,Missouri,14.66443364,13.23300388,16.24815327,2018
8,95,Missouri,14.74612965,13.31056738,16.33395615,2018
8,96,Missouri,15.03206568,13.58213259,16.63417328,2018
8,97,Missouri,15.11376169,13.65974883,16.71992343,2018
8,98,Missouri,15.23630571,13.77619465,16.84852718,2018
8,99,Missouri,15.31800172,13.85383938,16.93424884,2018
8,100,Missouri,15.35884972,13.89266596,16.97710545,2018
8,101,Missouri,15.35884972,13.89266596,16.97710545,2018
8,102,Missouri,15.44054573,13.97032751,17.06281028,2018
8,103,Missouri,15.44054573,13.97032751,17.06281028,2018
8,104,Missouri,15.44054573,13.97032751,17.06281028,2018
8,105,Missouri,15.44054573,13.97032751,17.06281028,2018
8,106,Missouri,15.48139373,14.00916246,17.10565853,2018
8,107,Missouri,15.48139373,14.00916246,17.10565853,2018
8,108,Missouri,15.48139373,14.00916246,17.10565853,2018
8,1,New Jersey,0,0,0.222141562,2018
8,2,New Jersey,0,0,0.222141562,2018
8,3,New Jersey,0,0,0.222141562,2018
8,4,New Jersey,0,0,0.222141562,2018
8,5,New Jersey,0,0,0.222141562,2018
8,6,New Jersey,0,0,0.222141562,2018
8,7,New Jersey,0,0,0.222141562,2018
8,8,New Jersey,0,0,0.222141562,2018
8,9,New Jersey,0,0,0.222141562,2018
8,10,New Jersey,0,0,0.222141562,2018
8,11,New Jersey,0.057840245,0.002966817,0.327586059,2018
8,12,New Jersey,0.11568049,0.031724336,0.421726812,2018
8,13,New Jersey,0.173520736,0.059014424,0.510091517,2018
8,14,New Jersey,0.173520736,0.059014424,0.510091517,2018
8,15,New Jersey,0.231360981,0.089975329,0.594785405,2018
8,16,New Jersey,0.231360981,0.089975329,0.594785405,2018
8,17,New Jersey,0.289201226,0.123535603,0.676879924,2018
8,18,New Jersey,0.751923188,0.439497942,1.28615593,2018
8,19,New Jersey,0.925443924,0.569746804,1.502871447,2018
8,20,New Jersey,1.156804905,0.749008184,1.786229239,2018
8,21,New Jersey,1.446006131,0.979677672,2.133833716,2018
8,22,New Jersey,1.503846376,1.026512501,2.20265368,2018
8,23,New Jersey,1.908728093,1.359495155,2.679254578,2018
8,24,New Jersey,2.892012262,2.194497163,3.810384051,2018
8,25,New Jersey,3.296893979,2.545758545,4.268706221,2018
8,26,New Jersey,3.52825496,2.747941078,4.529142859,2018
8,27,New Jersey,3.990976922,3.155029986,5.047292297,2018
8,28,New Jersey,4.164497657,3.308523527,5.240763135,2018
8,29,New Jersey,4.627219619,3.719789691,5.754735315,2018
8,30,New Jersey,5.552663543,4.549535213,6.775466482,2018
8,31,New Jersey,6.015385505,4.967419438,7.282820601,2018
8,32,New Jersey,6.593787958,5.492151003,7.914636966,2018
8,33,New Jersey,7.05650992,5.913625953,8.41840036,2018
8,34,New Jersey,7.750592863,6.548323981,9.171559849,2018
8,35,New Jersey,8.676036786,7.398638061,10.17172246,2018
8,36,New Jersey,9.427959975,8.092473796,10.98139903,2018
8,37,New Jersey,9.890681936,8.520618846,11.47849233,2018
8,38,New Jersey,10.46908439,9.056942582,12.09871652,2018
8,39,New Jersey,10.9896466,9.540640385,12.65591186,2018
8,40,New Jersey,11.56804905,10.07911776,13.27398241,2018
8,41,New Jersey,12.08861126,10.56461562,13.82937769,2018
8,42,New Jersey,12.43565273,10.88871095,14.19921111,2018
8,43,New Jersey,13.07189542,11.48372721,14.87639758,2018
8,44,New Jersey,13.18757592,11.5920241,14.99941027,2018
8,45,New Jersey,13.47677714,11.86291142,15.30679692,2018
8,46,New Jersey,13.88165886,12.24249174,15.73680015,2018
8,47,New Jersey,14.51790156,12.83973516,16.41175945,2018
8,48,New Jersey,14.80710278,13.11150269,16.71826589,2018
